Place,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,icon,description,stations
Delhi,13/6/24,45,31.3,38.8,45,32,38.6,12.9,23.3,0,0,0,,0,0,38.2,18.4,258.9,999.2,29.6,4.4,307.9,26.5,9,10,5:22:52 AM,7:19:53 PM,0.22,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,14/6/24,44,33,37.8,44.8,33.3,38.4,16.1,28.6,0,0,0,,0,0,37.1,24,252.1,998.8,47.8,3.8,287.7,25,9,10,5:22:57 AM,7:20:13 PM,0.25,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,15/6/24,45,32,38.3,45,32,38.8,15.5,27.8,0,0,0,,0,0,46.4,27.7,263.1,998.7,26.8,4.4,304.9,26.4,9,10,5:23:03 AM,7:20:32 PM,0.28,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,16/6/24,45,33,39.1,45.8,33,40.1,16.1,27.6,0,0,0,,0,0,46.4,24.8,267.6,999.1,12,4.2,300.6,26,9,10,5:23:09 AM,7:20:51 PM,0.31,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,17/6/24,45,34,39.5,46.6,34.1,41,17.5,28.7,0,0,0,,0,0,37.1,23.5,265.7,999,13.6,4.2,283.3,24.6,9,10,5:23:18 AM,7:21:08 PM,0.35,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,18/6/24,44,34.8,39.5,48.6,36.9,42.2,18.9,31.1,0,0,0,,0,0,40.7,25.2,259.5,996.8,24,4.1,284.6,24.8,9,10,5:23:27 AM,7:21:24 PM,0.38,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,19/6/24,43,32.4,38.9,50.5,34.9,42.4,19.5,33.1,0,0,0,,0,0,55.4,27.6,250.8,995,37.7,4.2,297.3,25.7,9,30,5:23:37 AM,7:21:39 PM,0.41,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,20/6/24,38.7,29.7,33.7,46.4,30.8,36.6,20.2,45.9,0,0,0,,0,0,46.4,18.4,54.2,997.5,55.3,4,267,23,8,10,5:23:49 AM,7:21:53 PM,0.44,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,21/6/24,38,27,31.9,45.6,30.1,36.3,22.8,60.4,3.552,100,4.17,rain,0,0,37.1,14.8,310.9,999.4,65,3.4,254.6,21.9,8,10,5:24:01 AM,7:22:06 PM,0.47,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,22/6/24,38.6,29,33.2,46.4,32.7,38.1,22.8,55.7,0,0,0,,0,0,19.4,16.6,80.9,999.4,62.1,2.8,254.9,22.1,8,10,5:24:15 AM,7:22:17 PM,0.5,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,23/6/24,39.1,30,33.5,50.1,33.3,40.4,24.2,59.2,1.556,100,4.17,rain,0,0,37.1,18.4,88.7,1000.1,62.5,3,275.8,23.7,9,10,5:24:30 AM,7:22:28 PM,0.54,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,24/6/24,38.3,30,33.2,49.2,37.7,41.5,25.4,65.3,0.881,100,8.33,rain,0,0,51.8,18.4,96.5,999,85.8,3,235.5,20.3,8,30,5:24:46 AM,7:22:37 PM,0.58,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,25/6/24,38.9,29.1,33.8,49.7,33.7,42.4,25.5,63.3,0,0,0,rain,0,0,28.8,11.2,84.2,997.8,78.9,2.8,235.4,20.4,7,30,5:25:02 AM,7:22:45 PM,0.62,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,26/6/24,36.2,30,33,48.8,37.9,41.7,25.7,66,0.299,100,4.17,rain,0,0,32,18.4,84.1,998.5,82.9,2.8,170.6,14.9,7,30,5:25:20 AM,7:22:52 PM,0.65,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,27/6/24,34.6,27,30.7,45.5,31.2,39.2,26.6,79.5,9.033,100,8.33,rain,0,0,39.2,22.3,79.6,1001.1,76.9,5.8,124.7,10.8,4,30,5:25:39 AM,7:22:58 PM,0.69,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote"
Delhi,28/6/24,32.3,25,28.9,42.3,25,35,26.3,86.7,203.047,100,12.5,rain,0,0,23.8,18.4,101.3,1000.2,79.6,2.8,136.5,11.9,6,30,5:25:59 AM,7:23:02 PM,0.72,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain clearing later.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,29/6/24,34.7,28.4,30.3,45.3,36.1,39.6,27.2,84.1,7.656,100,4.17,rain,0,0,29.5,14,149.2,998.6,73.1,2.8,169.4,14.7,6,30,5:26:19 AM,7:23:05 PM,0.75,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,30/6/24,36.6,28.6,32.6,49.6,36.5,43.9,27.6,76.1,0,0,0,rain,0,0,26.6,14.8,210.3,998,66.3,2.7,217.5,18.7,8,30,5:26:41 AM,7:23:06 PM,0.8,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,01/7/24,35.2,29,32.1,45.9,35.6,41.4,26.4,72.6,0,0,0,rain,0,0,24.8,11.2,248,995.9,65.8,3.7,179.4,15.5,6,30,5:27:03 AM,7:23:07 PM,0.83,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,02/7/24,36,30.8,32.8,48.4,39.1,43.2,26.9,71.4,0,0,0,rain,0,0,29.5,14.8,218.3,994.2,88.5,4.5,155.3,13.5,5,30,5:27:26 AM,7:23:06 PM,0.87,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,03/7/24,34,25.5,29.5,47.9,25.5,37.2,27,87.2,9.747,100,4.17,rain,0,0,37.1,14.8,129.8,997.2,81.7,2.9,105.7,9.1,4,30,5:27:50 AM,7:23:03 PM,0.9,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,04/7/24,31.3,26,28.6,42.2,26,35.4,26.8,90.2,0.988,100,8.33,rain,0,0,25.2,11.2,80.3,999.8,85.5,3,98.3,8.6,4,30,5:28:14 AM,7:23:00 PM,0.94,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain in the morning and afternoon.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,05/7/24,32.4,28,29.6,44.3,34,38.3,27.3,87.4,0.51,100,4.17,rain,0,0,29.9,18.4,76.3,996.8,82.7,3.4,146.9,12.4,6,30,5:28:40 AM,7:22:54 PM,0.98,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,06/7/24,33.8,28,29.7,45.6,34.2,37.8,26.9,85.4,0.03,100,4.17,rain,0,0,33.5,14.8,57.8,995.7,84,3.1,94.7,8.3,4,30,5:29:06 AM,7:22:48 PM,0,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,07/7/24,34.5,26.9,29.8,43.2,30.8,35.2,24.9,76.4,0,0,0,,0,0,29.5,18.4,70.4,999.1,71.3,4.2,155.2,13.5,6,10,5:29:32 AM,7:22:40 PM,0.04,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,08/7/24,31.1,26,28.3,37,26,32.6,25,83.2,0,0,0,rain,0,0,29.5,18.4,50.8,1002,61.7,4.3,203.4,17.6,7,30,5:30:00 AM,7:22:31 PM,0.07,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,09/7/24,32,27.9,29.6,44.1,33.5,38,27.1,87,27.565,100,8.33,rain,0,0,19.4,18.4,90.3,1002.8,70.2,3.1,229.8,19.9,7,30,5:30:27 AM,7:22:20 PM,0.11,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain in the morning and afternoon.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,10/7/24,36,28,30.8,47.7,33.5,41.1,27.7,85,12.24,100,4.17,rain,0,0,33.5,14.8,122,1002.5,80.2,2.6,256.6,22.3,9,30,5:30:56 AM,7:22:08 PM,0.14,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,11/7/24,38.1,28.3,33.4,51.7,36.4,44.5,27.4,73.2,4.253,100,4.17,rain,0,0,32.8,11.2,227.2,998.4,55.1,4.5,255.2,22,8,30,5:31:25 AM,7:21:55 PM,0.17,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with early morning rain.,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,12/7/24,33.8,29,31.4,40.3,32.7,37.1,23.9,64.7,0,0,0,rain,0,0,36.7,16.6,263.8,997,74.1,4.1,237,20.5,8,30,5:31:54 AM,7:21:40 PM,0.2,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,13/7/24,35,27,30.3,43.6,31.2,37.5,25.9,77.9,19.909,100,8.33,rain,0,0,46.4,11.3,139.3,997.8,66.7,3.5,205.5,17.8,7,10,5:32:24 AM,7:21:24 PM,0.24,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,14/7/24,35.6,28.9,32.3,45.6,36.8,41.5,26.5,73.1,0,0,0,rain,0,0,16.2,13,108.6,997.6,59.6,3.3,269.6,23.4,8,10,5:32:54 AM,7:21:06 PM,0.25,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,15/7/24,34,25,31.3,46.5,25,41.4,27.2,79.3,7.331,100,4.17,rain,0,0,29.5,14.8,67.3,1000.1,57.6,2.8,206.6,17.8,6,30,5:33:25 AM,7:20:47 PM,0.3,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,16/7/24,37.4,30,33.2,50.1,40.4,44.8,27.5,73.5,0,0,0,,0,0,32,18.4,88.6,1000.6,49.8,3.5,210.9,18.1,7,30,5:33:56 AM,7:20:26 PM,0.33,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,17/7/24,36,30.9,32.7,50.1,41.1,45.1,28,77.1,0,0,0,,0,0,24.8,14.7,79.9,1000.7,41.9,3.7,245.1,21.2,8,10,5:34:28 AM,7:20:05 PM,0.37,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,18/7/24,35.6,26,31,49.7,26,41.7,27.8,83.6,4.149,100,4.17,rain,0,0,37.1,18.4,101,999.4,67.3,3.1,204.2,17.8,7,30,5:35:00 AM,7:19:41 PM,0.4,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,19/7/24,35,28.2,31.5,51,35.2,43.1,28.1,82.9,0,0,0,,0,0,23.4,14.8,108.1,998.2,55.1,2.9,223.8,19.5,7,30,5:35:32 AM,7:19:17 PM,0.43,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,20/7/24,36.9,28,32.4,49.7,34.4,42.4,27,75.1,0,0,0,,0,0,25.6,11.2,107.4,999,46.1,3.4,243.7,21,8,30,5:36:04 AM,7:18:51 PM,0.46,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,21/7/24,36,29.4,32.6,51.5,39.7,45,28,77,5.955,100,4.17,rain,0,0,26.3,20.5,89.8,998.7,64,3.6,225.7,19.7,7,30,5:36:37 AM,7:18:24 PM,0.5,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,22/7/24,35.3,27.6,30.9,49.1,34.2,41.7,27.9,84.8,27.714,100,8.33,rain,0,0,26.3,16.6,108.8,999.1,70.2,3.4,215.3,18.7,7,30,5:37:09 AM,7:17:55 PM,0.53,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,23/7/24,34.7,28.8,31.4,50.4,37.1,43.7,28.4,84.5,1.045,100,4.17,rain,0,0,23.4,11.2,98.3,998,56.3,2.9,226.7,19.5,8,30,5:37:42 AM,7:17:25 PM,0.57,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,24/7/24,33,26,30,46.2,26,39.2,27.6,87.5,32.565,100,12.5,rain,0,0,18,14.8,228.8,994.8,74.6,2.6,138.1,11.9,6,30,5:38:16 AM,7:16:54 PM,0.6,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain clearing later.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,25/7/24,35.6,27.5,31.2,49.3,33.5,42.2,27.9,83.8,9.357,100,8.33,rain,0,0,19.4,9.4,98.7,994,70.3,3,213.7,18.6,8,30,5:38:49 AM,7:16:21 PM,0.64,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,26/7/24,33,27.1,30.9,46.7,32,42,28.1,85.7,32.459,100,8.33,rain,0,0,16.6,11.2,263.3,995.4,84.6,3.1,174.4,15.1,6,30,5:39:22 AM,7:15:47 PM,0.67,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain clearing later.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,27/7/24,35,29,31.3,49.8,38.2,43.5,28.5,85.7,0,0,0,,0,0,24.5,16.6,73.9,997.6,78.6,2.7,168.5,14.4,7,30,5:39:56 AM,7:15:12 PM,0.71,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,28/7/24,37,28.8,33,50.9,36.8,44.3,27.5,74.6,0.03,100,4.17,rain,0,0,29.5,14.8,91.5,997.8,57,3.7,204.5,17.6,7,30,5:40:30 AM,7:14:36 PM,0.75,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,29/7/24,37.5,30,33.6,51.9,39.8,45,27.2,70.6,0,0,0,,0,0,32.4,16.6,100.1,998,44.6,4.2,240.9,20.9,7,30,5:41:03 AM,7:13:58 PM,0.78,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,30/7/24,39,31,34.4,52.7,40.6,46.7,27.5,68.8,0,0,0,,0,0,29.2,13,106.6,999.3,49.5,4,224.1,19.4,7,30,5:41:37 AM,7:13:19 PM,0.81,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,31/7/24,37,25.5,31.9,52.6,25.5,41.9,27.4,78.7,89.37,100,8.33,rain,0,0,24.8,18.4,221,999.3,74.2,3.5,98.4,8.3,4,30,5:42:11 AM,7:12:39 PM,0.85,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,01/8/24,32.5,25,28.8,42.3,25,34.2,26,85.6,12.656,100,4.17,rain,0,0,36,11.2,122.2,999.5,91.4,3.9,107,9.3,5,10,5:42:44 AM,7:11:57 PM,0.89,"Rain, Overcast",🌧️,Cloudy skies throughout the day with early morning rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,02/8/24,32.5,27.5,29.7,44.3,33.4,38.4,27.1,86.3,3.045,100,8.33,rain,0,0,39.2,13,85.5,997.7,79.3,3.5,186.1,16,7,30,5:43:18 AM,7:11:15 PM,0.92,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,03/8/24,34.2,28,30.3,44.8,34.1,38.5,26.6,81.5,0.37,100,8.33,rain,0,0,42.8,16.6,110,999.5,66.6,4.2,211.8,18.3,7,30,5:43:52 AM,7:10:31 PM,0.96,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,04/8/24,34.5,27.4,30.5,44.7,32.6,37.6,25.9,77.8,4.403,100,4.17,rain,0,0,46.4,18.4,73.2,1001.4,78,3.9,197,16.8,6,30,5:44:25 AM,7:09:46 PM,0,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,05/8/24,32.2,28,30,43,33.5,37.6,26.1,80.1,0,0,0,rain,0,0,40.7,20.5,82.3,1000.7,66.4,3.9,202.6,17.3,7,10,5:44:59 AM,7:09:00 PM,0.03,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,06/8/24,33.7,27,30,42.6,31.8,37,26,80.1,0,0,0,rain,0,0,33.8,13,155.9,999.7,73.6,4.5,160.4,13.9,5,30,5:45:33 AM,7:08:13 PM,0.06,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,07/8/24,30.8,26.9,28.1,40.2,31.2,34.5,26.8,92.6,19.17,100,16.67,rain,0,0,25.9,11.2,152.3,1000.8,94.2,3.4,81.1,7,4,30,5:46:06 AM,7:07:24 PM,0.09,"Rain, Overcast",🌧️,Cloudy skies throughout the day with rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,08/8/24,32.9,26,28.5,43.6,26,34.7,26.6,89.8,9.572,100,16.67,rain,0,0,36,18.4,94.9,1002.4,90.4,3.4,190,16.3,7,30,5:46:39 AM,7:06:35 PM,0.12,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,09/8/24,33.9,27,29,46.5,31.2,36.5,26.9,89.1,18.942,100,12.5,rain,0,0,26.6,13,78.1,1003.3,89.2,2.8,161.9,13.8,5,30,5:47:13 AM,7:05:45 PM,0.16,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,10/8/24,31.5,27,28.9,44.3,31.2,36.5,27,90,0.881,100,8.33,rain,0,0,21.2,13,97.7,1002.6,74.8,2.8,166.8,14.3,6,30,5:47:46 AM,7:04:53 PM,0.19,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,11/8/24,29.3,25,27.3,36.7,25,31.6,26.3,94.3,31.004,100,25,rain,0,0,22,14.8,178.6,1001.4,95.3,2.6,79.8,6.9,3,30,5:48:19 AM,7:04:01 PM,0.22,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,12/8/24,29,26,27.5,38,26,32.7,26.7,95.2,16.2,100,83.33,rain,0,0,27.4,13,46.1,1002.7,89.4,2.8,72,6.2,3,30,5:48:51 AM,7:03:08 PM,0.25,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with a chance of rain throughout the day.,"VIDP,42181099999,VIDD"
Delhi,13/8/24,32,26,28.7,44.1,26,36,27.1,91.2,56.818,100,16.67,rain,0,0,27,14.8,81.3,1003.5,87.1,3.2,98.2,8.5,5,10,5:49:24 AM,7:02:13 PM,0.29,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,14/8/24,34.8,27.9,30.6,46.1,34.5,40.2,27.4,83.8,0,0,0,,0,0,25.6,14.8,85.6,1003.7,69.9,3.7,145.7,12.4,6,30,5:49:57 AM,7:01:18 PM,0.32,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,15/8/24,33,27,29.9,46.2,31.2,40,28,90.2,12.913,100,20.83,rain,0,0,31.7,18.4,95.1,1002.8,87.6,3.5,188.1,16.1,6,30,5:50:29 AM,7:00:22 PM,0.35,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,16/8/24,34.3,27,30,46.1,31.2,38.8,27.3,86.1,8.507,100,8.33,rain,0,0,37.4,16.6,112.7,1001.9,82.2,3.7,168.4,14.6,6,30,5:51:02 AM,6:59:25 PM,0.39,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,17/8/24,34,28,30.2,45.6,34.5,38.9,27,83.8,1.642,100,8.33,rain,0,0,19.1,11.2,294,1004.4,80.7,4,189.6,16.4,6,30,5:51:34 AM,6:58:27 PM,0.42,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,18/8/24,33.6,28,30.7,45.2,34.5,39.8,27,81.2,0,0,0,rain,0,0,28.4,16.6,263.8,1004.9,64.7,4.2,168.5,14.4,5,30,5:52:06 AM,6:57:28 PM,0.45,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,19/8/24,34.5,28,30.9,47.3,34.5,39.7,26.7,79.2,0,0,0,rain,0,0,26.6,14.8,280.9,1004.1,67.1,4.2,197.7,17,7,30,5:52:37 AM,6:56:28 PM,0.5,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,20/8/24,32.2,25.4,28.6,41.7,25.4,34.1,26,86.5,1,100,4.17,rain,0,0,21.2,18.4,266.9,1004.4,82.2,3.8,136.1,11.6,5,30,5:53:09 AM,6:55:28 PM,0.52,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,21/8/24,35.5,27,30.4,45.4,30.1,37.4,25.7,77.2,0,0,0,rain,0,0,19.4,13,186,1005.3,68.5,4.2,216.3,18.6,8,30,5:53:41 AM,6:54:27 PM,0.55,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,22/8/24,35.8,28,31,46.5,33.5,38.7,26.1,76.2,3.403,100,4.17,rain,0,0,24.1,13,269.6,1004,58.9,4.1,225.5,19.4,8,60,5:54:12 AM,6:53:25 PM,0.59,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,23/8/24,31,27,28.3,39.2,30.6,34,25.9,87,0,0,0,rain,0,0,15.1,11.2,307,1005.1,75.2,3.8,157.6,13.5,7,30,5:54:43 AM,6:52:22 PM,0.62,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,24/8/24,34.6,26.9,30.3,48.2,31.1,38.8,26.8,82.2,0,0,0,,0,0,22.7,11.2,44.3,1004.2,63.3,2.8,214.3,18.5,7,30,5:55:14 AM,6:51:19 PM,0.66,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,25/8/24,33.8,26,30.4,43.7,26,37.6,26.1,79,1.407,100,4.17,rain,0,0,54,15.8,76.8,1002,62.2,3.6,234.1,20.2,8,30,5:55:45 AM,6:50:15 PM,0.69,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with early morning rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,26/8/24,34.3,28,29.9,46.4,31.9,37.6,26.4,82,0.185,100,4.17,rain,0,0,55.4,37.1,86.6,1001.7,69.3,3.5,200.3,17.2,8,30,5:56:16 AM,6:49:10 PM,0.75,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,27/8/24,32.4,25,28.5,43.2,25,33.7,25.8,86.1,16.109,100,12.5,rain,0,0,52.2,18.4,92,1003.9,86.1,3.6,163,14,8,30,5:56:46 AM,6:48:05 PM,0.76,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,28/8/24,33.2,25,28,43.3,25,32.7,25.8,88.5,12.556,100,12.5,rain,0,0,41,16.6,88.9,1004,87.7,3,179.4,15.5,7,30,5:57:17 AM,6:46:59 PM,0.8,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,29/8/24,29,25,27,36.8,25,30.9,26.2,95.6,81.923,100,20.83,rain,0,0,34.2,16.6,108.4,1004.2,90.8,3,131.4,11.4,7,30,5:57:47 AM,6:45:53 PM,0.83,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,30/8/24,34,25.8,29.4,43.9,25.8,35.1,25.9,82.8,0.299,100,4.17,rain,0,0,37.1,18.4,154.9,1006.2,44.3,3.5,231.3,19.8,8,30,5:58:17 AM,6:44:46 PM,0.87,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,31/8/24,35,27,30.8,46.7,31.2,39.6,26.8,80.1,0,0,0,,0,0,24.5,14.8,276.2,1005.5,47.6,3.6,233.7,20.2,8,30,5:58:48 AM,6:43:38 PM,0.9,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
