Place,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Thiruvananthapuram,24/7/24,31.2,25.8,28.3,38.9,25.8,32.6,25.1,83.5,0.2,100,4.17,rain,0,0,43.2,22.3,321,1008.5,44,5.3,224.7,19.3,7,30,2024-07-24 6:12:52,2024-07-24 18:44:39,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,remote,43372099999"
Thiruvananthapuram,25/7/24,30.2,25.5,27.9,37.4,25.5,31.4,24.7,83,5.51,100,12.5,rain,0,0,47.5,24.1,328.4,1007.5,68.2,4.2,234.5,20.3,8,10,2024-07-25 6:13:01,2024-07-25 18:44:30,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,26/7/24,31,25,27.6,39.1,25,31.2,24.5,83.5,3.242,100,8.33,rain,0,0,54.7,24.1,328,1007.8,66,4.8,174.3,15.3,6,30,2024-07-26 6:13:11,2024-07-26 18:44:21,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,27/7/24,30.4,26,28.2,37.6,26,32.7,25.1,83.7,0,0,0,rain,0,0,59.8,27.7,330.5,1007.7,83.5,5.2,219.5,19,8,30,2024-07-27 6:13:19,2024-07-27 18:44:11,0.71,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,28/7/24,30,25.4,27.4,37.8,25.4,30.6,24.5,84.6,12.032,100,25,rain,0,0,56.9,29.5,327,1006.9,87.4,3.8,203.7,17.6,7,10,2024-07-28 6:13:28,2024-07-28 18:44:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,29/7/24,28,23.6,26.1,32.7,23.6,27.5,23.9,87.9,45.947,100,29.17,rain,0,0,52.6,13,357.3,1006.4,95.7,3.6,105.6,9.1,5,10,2024-07-29 6:13:35,2024-07-29 18:43:48,0.78,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,30/7/24,29,23.6,26.1,34.6,23.6,27.9,23.8,87.2,6.152,100,16.67,rain,0,0,45.4,29.5,337.9,1008.7,92.1,4.4,116.7,10,5,10,2024-07-30 6:13:43,2024-07-30 18:43:36,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,31/7/24,31,24.6,27.1,37.7,24.6,29.3,23.8,82.5,0,0,0,rain,0,0,45,24.1,319.6,1009.8,82.5,5.1,176,15.2,7,10,2024-07-31 6:13:50,2024-07-31 18:43:22,0.85,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,01/8/24,30.8,24.1,27.3,37.3,24.1,30.1,24.2,83.6,0.756,100,4.17,rain,0,0,40.3,18.4,317,1009.6,57.6,4.6,207.8,17.7,8,10,2024-08-01 6:13:57,2024-08-01 18:43:08,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,02/8/24,30.3,25.3,27.4,37.2,25.3,30.1,24.2,83,7.725,100,16.67,rain,0,0,40.7,25.9,328.5,1009.4,80.3,4.2,220.6,18.8,8,10,2024-08-02 6:14:03,2024-08-02 18:42:54,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,03/8/24,31.2,25.5,27.7,37.3,25.5,30.6,23.8,79.7,0,0,0,,0,0,45.4,25.9,332.3,1009.8,61.3,4.7,247.8,21.4,8,10,2024-08-03 6:14:08,2024-08-03 18:42:38,0.96,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,04/8/24,33.1,25,28.1,39.8,25,30.8,23.3,75.9,0,0,0,,0,0,42.5,22.3,336.1,1009.5,54.6,5.3,251.3,21.7,9,10,2024-08-04 6:14:14,2024-08-04 18:42:22,0,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,05/8/24,31,25,27.4,36.7,25,29.9,23.4,78.7,0.454,100,4.17,rain,0,0,38.9,27.7,324.1,1009.6,60,4.9,258.6,22.5,9,10,2024-08-05 6:14:18,2024-08-05 18:42:05,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,06/8/24,30.2,25.4,27,35.5,25.4,28.7,23.6,81.6,0,0,0,,0,0,46.4,27.7,332,1008.4,69.4,4.2,215.1,18.4,8,30,2024-08-06 6:14:23,2024-08-06 18:41:47,0.06,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,07/8/24,30.8,25,27.3,37.2,25,29.6,23.8,81.4,0,0,0,,0,0,39.2,25.9,322.3,1008.5,60.8,4.9,219.7,19,8,30,2024-08-07 6:14:27,2024-08-07 18:41:28,0.09,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,08/8/24,31.2,25.5,27.7,36.6,25.5,30.1,23.6,78.9,0,0,0,,0,0,41,25.9,331.2,1009.8,81.3,5.7,226.4,19.6,8,10,2024-08-08 6:14:30,2024-08-08 18:41:09,0.12,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,09/8/24,30.8,24.8,27.3,36.5,24.8,29.4,23.4,79.4,0,0,0,,0,0,39.6,24.1,314.8,1009.6,51.4,4.8,277.1,24,10,10,2024-08-09 6:14:33,2024-08-09 18:40:49,0.16,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,10/8/24,30.1,25.5,27.5,36.2,25.5,30.1,23.9,81.1,0,0,0,,0,0,38.9,22.3,325.9,1009.6,64.2,5.1,230.8,20,8,30,2024-08-10 6:14:36,2024-08-10 18:40:28,0.19,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,remote,43354099999,43372099999"
Thiruvananthapuram,11/8/24,30.8,26,27.7,37.9,26,31,24.2,81.2,0.076,100,4.17,rain,0,0,46.4,27.7,331.9,1007.1,68.1,4.7,204.4,17.8,9,60,2024-08-11 6:14:38,2024-08-11 18:40:07,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,12/8/24,31,26,27.8,39,26,31.8,24.7,83.5,5,100,54.17,rain,0,0,31,27.7,333.5,1005.6,70.7,3.8,241.3,20.7,9,60,2024-08-12 6:14:40,2024-08-12 18:39:45,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43372099999"
Thiruvananthapuram,13/8/24,31.1,25.4,27.5,38.1,25.4,30.3,24.6,84.8,36.32,100,16.67,rain,0,0,29.5,22.3,343.3,1005.7,82.4,4.1,173.4,15,8,60,2024-08-13 6:14:41,2024-08-13 18:39:22,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,14/8/24,30,24.6,26.9,35.2,24.6,29.2,24.3,86.1,46.146,100,12.5,rain,0,0,28.4,25.9,324.3,1006.4,82.8,4.6,217.5,18.8,8,30,2024-08-14 6:14:42,2024-08-14 18:38:59,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,15/8/24,30,25.8,27.3,36.2,25.8,30.4,24.6,85.3,9.683,100,12.5,rain,0,0,34.2,20.5,305.4,1005.3,72.3,4.2,178.6,15.5,7,30,2024-08-15 6:14:42,2024-08-15 18:38:34,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,16/8/24,30.4,25.8,27.3,37.7,25.8,30.4,24.8,86.1,2.873,100,8.33,rain,0,0,41,16.6,315.7,1005.3,81.5,4.3,247.7,21.4,9,30,2024-08-16 6:14:42,2024-08-16 18:38:10,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,17/8/24,29.2,25.6,27.1,34.6,25.6,29.4,24.3,85,10.63,100,20.83,rain,0,0,46.4,14.8,305.1,1006.8,87.9,4.3,188,16.2,7,10,2024-08-17 6:14:42,2024-08-17 18:37:45,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,18/8/24,30,25,27.4,36.2,25,30.3,24.4,84.1,8.533,100,8.33,rain,0,0,38.9,18.4,304.5,1007,68.3,4.6,214.1,18.4,8,30,2024-08-18 6:14:41,2024-08-18 18:37:19,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,19/8/24,30.2,25.9,27.7,37.9,25.9,31.5,24.8,84.4,2.3,100,4.17,rain,0,0,29.2,13,316.3,1007,69.6,4.9,196.5,16.8,7,30,2024-08-19 6:14:39,2024-08-19 18:36:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,20/8/24,31,25.3,28.1,39.1,25.3,32.4,24.9,83.2,1.512,100,4.17,rain,0,0,27.7,11.2,277.4,1007,68.2,5.1,173.2,14.9,8,30,2024-08-20 6:14:38,2024-08-20 18:36:25,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43372099999"
Thiruvananthapuram,21/8/24,31,24,26.7,36.5,24,28.6,23.8,84.4,14.457,100,16.67,rain,0,0,50,31.7,251.8,1009.5,88,4.4,96.2,8.3,3,10,2024-08-21 6:14:36,2024-08-21 18:35:58,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,22/8/24,31,24.4,27.1,39.1,24.4,29.9,24.1,83.8,1.168,100,8.33,rain,0,0,29.9,20.5,304.7,1009.9,89.1,4.6,175.8,15.2,7,30,2024-08-22 6:14:33,2024-08-22 18:35:30,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,23/8/24,31,25.8,28.2,39.1,25.8,32.2,24.7,81.7,0,0,0,rain,0,0,28.4,11.2,280.6,1010.7,54.7,4.9,260.3,22.5,9,30,2024-08-23 6:14:31,2024-08-23 18:35:01,0.62,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,24/8/24,31,26,28.3,37.7,26,32.4,24.5,80.3,2.511,100,8.33,rain,0,0,33.5,18.4,312.1,1011.8,61.2,5.5,238.5,20.6,8,30,2024-08-24 6:14:27,2024-08-24 18:34:32,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,25/8/24,31,25.8,28.3,37.7,25.8,32.2,24.4,79.9,0,0,0,rain,0,0,40,22.3,310.2,1011.4,51.5,5.4,245,21.2,9,10,2024-08-25 6:14:24,2024-08-25 18:34:02,0.69,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,26/8/24,31,26.2,28.7,39.1,26.2,33.4,24.7,79.3,0.001,100,4.17,rain,0,0,37.1,18.4,304.8,1010.5,49.6,5.7,261,22.5,9,10,2024-08-26 6:14:20,2024-08-26 18:33:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,27/8/24,31,26.3,28.5,37.7,26.3,32.9,24.5,79.1,4.241,100,8.33,rain,0,0,37.8,16.6,295.8,1010.8,57.1,5.2,223.8,19.2,8,30,2024-08-27 6:14:16,2024-08-27 18:33:02,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,28/8/24,31,25.9,28.4,39.1,25.9,33.3,25,82.3,7.07,100,16.67,rain,0,0,42.1,18.4,313.6,1010.9,67.4,5.2,225.7,19.4,8,30,2024-08-28 6:14:12,2024-08-28 18:32:31,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,29/8/24,31,26,28.7,39.1,26,33.4,24.7,79.6,2.438,100,8.33,rain,0,0,42.1,20.5,302.7,1009.5,79.5,5.2,214.6,18.5,8,10,2024-08-29 6:14:07,2024-08-29 18:31:59,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,30/8/24,28,24.8,26.3,31.9,24.8,27.5,23.7,85.9,20.699,100,25,rain,0,0,41.4,18.4,314.9,1009.6,92,3.9,186.4,16.1,8,10,2024-08-30 6:14:02,2024-08-30 18:31:28,0.87,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,remote,43372099999"
Thiruvananthapuram,31/8/24,30,25.5,27.5,36.2,25.5,30.3,24.1,82.3,18.638,100,8.33,rain,0,0,44.6,22.3,317.9,1009.1,87.6,4.9,185.8,16.1,7,30,2024-08-31 6:13:57,2024-08-31 18:30:56,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,01/9/24,29,25,26.7,34.5,25,28.7,24.1,85.9,17.454,100,20.83,rain,0,0,51.8,25.9,320.3,1008.7,82.1,4.3,173.4,14.8,6,30,2024-09-01 6:13:51,2024-09-01 18:30:23,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,02/9/24,30,25.2,27.6,37.1,25.2,31.1,24.6,84.1,7.37,100,20.83,rain,0,0,50.4,25.9,316.4,1008.7,80.3,4.8,235.6,20.4,9,30,2024-09-02 6:13:46,2024-09-02 18:29:50,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,03/9/24,30.1,25.1,27.4,36.9,25.1,30.3,24.4,83.9,28.463,100,20.83,rain,0,0,44.6,16.6,312.2,1010.1,86.3,5,187,16,6,30,2024-09-03 6:13:40,2024-09-03 18:29:17,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,04/9/24,30.7,26,27.9,38.4,26,31.7,24.7,82.9,0.973,100,4.17,rain,0,0,46.4,27.7,322,1009.9,74.8,5.7,247.5,21.3,8,30,2024-09-04 6:13:34,2024-09-04 18:28:44,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,remote,43372099999"
Thiruvananthapuram,05/9/24,31.1,25.6,28,38.1,25.6,32.1,24.7,82.5,1.513,100,4.17,rain,0,0,46.4,24.1,330,1008.5,47.5,5.1,211.3,18.2,7,30,2024-09-05 6:13:27,2024-09-05 18:28:10,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,06/9/24,31,25.5,28.1,39.1,25.5,32.3,24.8,82.3,1.155,100,8.33,rain,0,0,48.2,24.1,328.8,1009.2,54.1,4.8,248.5,21.5,8,10,2024-09-06 6:13:21,2024-09-06 18:27:36,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,07/9/24,30.6,25.6,28.1,36.9,25.6,31.8,24.4,81.1,0.1,100,4.17,rain,0,0,42.8,24.1,326.4,1009.8,55,4.7,227.9,19.7,8,10,2024-09-07 6:13:14,2024-09-07 18:27:02,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,08/9/24,31,25.9,27.9,38.8,25.9,31.5,24.7,83.3,1.201,100,8.33,rain,0,0,43.2,18.4,315.5,1010.7,65.1,4.5,216.4,18.5,8,10,2024-09-08 6:13:07,2024-09-08 18:26:28,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,09/9/24,31,25.5,27.8,39.1,25.5,31.5,24.9,84.4,4.236,100,12.5,rain,0,0,43.2,22.3,315.4,1009.1,71.5,4.8,188.3,16.4,8,10,2024-09-09 6:13:00,2024-09-09 18:25:53,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,10/9/24,31,24.9,28.2,39.1,24.9,32.8,25,83,5.519,100,12.5,rain,0,0,44.6,18.4,306.7,1009,61.5,5.8,204.3,17.7,8,30,2024-09-10 6:12:53,2024-09-10 18:25:18,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOTV,43371099999,43377099999,remote,43354099999,43372099999"
Thiruvananthapuram,11/9/24,31,25.2,28,40.6,25.2,32.6,25.1,84.4,7.039,100,16.67,rain,0,0,42.5,20.5,308.8,1009.8,62.8,4.9,183.3,15.9,8,10,2024-09-11 6:12:46,2024-09-11 18:24:43,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,12/9/24,31,25.4,28,39.7,25.4,32,24.9,83.2,6.191,100,12.5,rain,0,0,37.8,24.1,314.4,1010.1,72.2,4.9,213.3,18.4,8,30,2024-09-12 6:12:38,2024-09-12 18:24:08,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,13/9/24,31.6,26.3,28.7,40.6,26.3,34.1,25.4,82.4,0.076,100,4.17,rain,0,0,40,22.3,310.2,1009.6,42.5,5.1,261.2,22.5,8,30,2024-09-13 6:12:31,2024-09-13 18:23:33,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,14/9/24,30.3,26.6,28.4,36.6,26.6,32.6,24.5,80,1.788,100,12.5,rain,0,0,43.2,22.3,326.8,1009.2,51.1,5.2,254,22,8,30,2024-09-14 6:12:24,2024-09-14 18:22:58,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,15/9/24,31,25.4,28.5,39.1,25.4,32.6,24.5,79.6,1.512,100,4.17,rain,0,0,44.6,22.3,323.3,1009.3,48.6,5.1,247.2,21.3,8,30,2024-09-15 6:12:16,2024-09-15 18:22:23,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,16/9/24,31,25.8,28.4,40.6,25.8,33.1,25.1,82.6,0.698,100,8.33,rain,0,0,46.4,24.1,315.9,1009.6,49.6,5.5,262.9,22.7,9,60,2024-09-16 6:12:09,2024-09-16 18:21:47,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,17/9/24,32,25.5,28.7,42.3,25.5,33.4,24.8,79.9,0,0,0,,0,0,48.2,29.5,329.2,1009.3,40.4,5.7,271.1,23.4,9,30,2024-09-17 6:12:01,2024-09-17 18:21:12,0.47,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,18/9/24,32,25.5,28.7,39.2,25.5,32.7,24.5,78.8,0,0,0,,0,0,44.6,25.9,337.6,1007.6,37.9,5.1,281.6,24.3,10,30,2024-09-18 6:11:54,2024-09-18 18:20:37,0.5,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,19/9/24,32,25.4,28.4,40,25.4,32.2,24.6,80.6,3.024,100,4.17,rain,0,0,40,22.3,322.6,1008.3,41.6,5,263.1,22.8,9,10,2024-09-19 6:11:46,2024-09-19 18:20:01,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,20/9/24,32,25.4,28.4,40.6,25.4,32.4,24.6,80,0.1,100,4.17,rain,0,0,37.4,22.3,322,1008.4,47.3,5.3,273.9,23.5,9,10,2024-09-20 6:11:39,2024-09-20 18:19:26,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,21/9/24,32,25.3,28.7,40.6,25.3,32.9,24.5,78.9,0,0,0,rain,0,0,42.5,22.3,324.5,1008.4,49.8,5.4,217,18.8,7,10,2024-09-21 6:11:32,2024-09-21 18:18:51,0.61,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,22/9/24,32,25,28,37.9,25,31.6,24.3,80.7,0.605,100,4.17,rain,0,0,47.9,22.3,330.4,1008,65.7,4.7,258.6,22.3,9,10,2024-09-22 6:11:24,2024-09-22 18:18:16,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,remote,43372099999"
Thiruvananthapuram,23/9/24,31,24.8,27.5,37.7,24.8,30.3,24.2,82.5,16.474,100,16.67,rain,0,0,48.6,25.9,330,1008,83.7,4.7,218.5,18.8,8,30,2024-09-23 6:11:17,2024-09-23 18:17:41,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,24/9/24,31,24.9,27.9,39.1,24.9,31.6,24.6,82.5,1.999,100,8.33,rain,0,0,48.2,18.4,320.4,1007.5,69.1,5.4,230.3,19.8,9,10,2024-09-24 6:11:10,2024-09-24 18:17:06,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,25/9/24,31.3,25.5,27.9,38.6,25.5,31.8,24.9,83.9,0.297,100,8.33,rain,0,0,48.6,22.3,322.2,1007.3,76.8,5.2,225.6,19.3,8,10,2024-09-25 6:11:03,2024-09-25 18:16:31,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,26/9/24,31.7,25,28.1,39.2,25,31.8,24.6,81.8,0,0,0,,0,0,43.2,27.7,324.2,1007.2,59.8,5.1,247.4,21.3,9,30,2024-09-26 6:10:57,2024-09-26 18:15:56,0.78,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,27/9/24,31.9,25,28.3,39.3,25,32.3,24.5,80.4,0.754,100,12.5,rain,0,0,41.4,24.1,323.8,1008.7,51.8,4.8,259.8,22.5,9,30,2024-09-27 6:10:50,2024-09-27 18:15:22,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,28/9/24,33,25.5,27.8,40.6,25.5,31.1,24.6,83.3,7.264,100,4.17,rain,0,0,32.8,20.5,342.9,1008.6,57.7,4.5,216.1,18.7,8,30,2024-09-28 6:10:44,2024-09-28 18:14:48,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,29/9/24,34,26,28.4,45.3,26,33,25.2,83.1,5.291,100,4.17,rain,0,0,29.9,18.4,315.7,1008.8,65.7,4.6,264.1,22.8,9,30,2024-09-29 6:10:38,2024-09-29 18:14:14,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,30/9/24,32,24.5,28.5,39.2,24.5,32.7,24.8,81.1,6.266,100,12.5,rain,0,0,34.9,11.2,178.5,1008.8,78.2,5.1,188.4,16.4,8,30,2024-09-30 6:10:32,2024-09-30 18:13:40,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,01/10/24,32,25.9,28.5,40.6,25.9,33.5,25.4,83.6,0.151,100,4.17,rain,0,0,28.8,14.8,253.4,1008.2,55.6,4.8,236.7,20.3,9,30,2024-10-01 6:10:26,2024-10-01 18:13:07,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,02/10/24,29,25.6,27.2,35.6,25.6,30.6,24.9,87.4,9.12,100,20.83,rain,0,0,24.1,11.2,137.7,1009.6,86.1,3.8,254.9,22.1,9,30,2024-10-02 6:10:21,2024-10-02 18:12:34,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,03/10/24,32,23.8,28,39.2,23.8,31.6,24.4,81.4,38.032,100,8.33,rain,0,0,37.1,22.3,304,1009.9,69.5,5.2,227.6,19.7,9,30,2024-10-03 6:10:16,2024-10-03 18:12:01,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
