Place,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,icon,description,stations
Mumbai,29/5/23,33.2,29.5,31.3,43.2,35.9,39.6,26,73.5,0,0,0,,0,0,38.9,22.3,296.7,1008.6,40,3.6,286,24.6,9,75,2023-05-29 6:01:05,2023-05-29 19:11:11,0.31,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,30/5/23,34,29.4,31.4,43.4,35.9,39.6,26,73.3,0,0,0,,0,0,37.1,20.2,277.2,1008.4,37,3.8,299.8,25.9,9,100,2023-05-30 6:00:58,2023-05-30 19:11:34,0.34,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,31/5/23,34,29.3,31.7,45.3,36.9,40.3,26.1,72.7,0,0,0,,0,0,35.3,20.5,302.8,1008.1,27.5,4,301.4,26,9,75,2023-05-31 6:00:52,2023-05-31 19:11:57,0.37,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,01/6/23,33.6,28.3,31.1,44.2,34.5,39.4,26.3,75.9,0,0,0,,0,0,35.3,18.4,285.9,1008.1,34.8,4.9,302.7,26.1,9,75,2023-06-01 6:00:47,2023-06-01 19:12:19,0.41,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,remote,43060099999"
Mumbai,02/6/23,33.4,29.2,31.2,42.1,34.8,38.3,25.3,71.4,0,0,0,,0,0,38.9,18.4,276.7,1008.9,46.2,4,293.5,25.4,9,75,2023-06-02 6:00:43,2023-06-02 19:12:42,0.44,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,03/6/23,34.4,30,31.5,43,36.8,39.2,25.6,71,0,0,0,rain,0,0,35.3,22.3,267.9,1008.2,43.6,4.1,274,23.7,9,100,2023-06-03 6:00:40,2023-06-03 19:13:04,0.47,Partially cloudy,⛅,Partly cloudy throughout the day.,"VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,04/6/23,33.7,30.2,31.7,43.3,38,40.7,26.3,73.6,0,0,0,rain,0,0,33.5,19.4,276.2,1007.9,44.2,3.8,260.4,22.6,8,100,2023-06-04 6:00:38,2023-06-04 19:13:25,0.5,Partially cloudy,⛅,Partly cloudy throughout the day.,"VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,05/6/23,33.4,29.9,31.3,42.6,36.7,39.3,25.8,73.1,0,0,0,rain,0,0,31.7,21.2,261.4,1007.5,48.7,3.8,287.4,24.9,9,75,2023-06-05 6:00:36,2023-06-05 19:13:47,0.54,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,06/6/23,33.5,30,31.5,42.3,37.5,39.7,25.9,72.7,0,0,0,,0,0,31.7,20.5,259.1,1007,44.1,3.8,275.4,23.8,9,60,2023-06-06 6:00:36,2023-06-06 19:14:08,0.58,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,07/6/23,33.7,30,31.5,42.1,36.8,38.7,25.2,69.4,0,0,0,rain,0,0,26.6,20.5,249.8,1006.6,33.4,4.1,295.2,25.4,9,60,2023-06-07 6:00:37,2023-06-07 19:14:29,0.61,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,08/6/23,34.1,29.9,31.8,42.5,37.1,39.8,25.7,70.2,0,0,0,rain,0,0,37.1,24.1,227.6,1006.9,40.9,3.9,279.3,24.2,9,75,2023-06-08 6:00:39,2023-06-08 19:14:50,0.65,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,09/6/23,35.4,30,32.3,44.4,37.2,40.7,25.8,69.4,0,0,0,rain,0,0,48.2,26,193.7,1005,49.9,4,257.3,22.3,9,100,2023-06-09 6:00:41,2023-06-09 19:15:10,0.68,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,10/6/23,36.2,30,32.5,42.4,36.2,38.7,24.1,62.2,0,0,0,rain,0,0,54.4,26,169.7,1003.3,42.2,3.7,252.2,21.7,8,75,2023-06-10 6:00:45,2023-06-10 19:15:29,0.72,Partially cloudy,⛅,Partly cloudy throughout the day.,"VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,11/6/23,36,25.9,31.4,42.3,25.9,36,23.2,62.8,0.2,100,4.17,rain,0,0,54.4,26,161.8,1002.9,56.9,3.4,248.6,21.5,8,75,2023-06-11 6:00:49,2023-06-11 19:15:49,0.75,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,12/6/23,35,28,31.3,43,32.7,38.1,25,69.9,2.9,100,8.33,rain,0,0,60.5,33.5,164.9,1002,70.5,3.2,179.2,15.5,7,60,2023-06-12 6:00:54,2023-06-12 19:16:08,0.79,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,13/6/23,33.8,29,30.7,44.8,33.6,38.4,25.9,75.9,0.6,100,4.17,rain,0,0,60.8,30,172.4,1003.7,58.2,3,224.3,19.6,8,60,2023-06-13 6:01:01,2023-06-13 19:16:26,0.82,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,14/6/23,33.7,29,30.9,44.8,35.6,39.4,26.4,77.7,5.4,100,8.33,rain,0,0,54,25.9,208,1005.7,54.3,3.1,207.9,18,7,60,2023-06-14 6:01:08,2023-06-14 19:16:44,0.86,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,15/6/23,33.6,29,31.1,42.1,35.1,38.7,25.7,73.3,1.1,100,12.5,rain,0,0,56.2,40.3,194.7,1006,60.7,4.7,262.8,22.9,9,75,2023-06-15 6:01:15,2023-06-15 19:17:01,0.9,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,remote,43060099999"
Mumbai,16/6/23,33.4,28,30.9,42.1,33.7,39,26.1,76,0.5,100,4.17,rain,0,0,59.4,44.3,202.9,1005.2,51.5,4.1,241.1,20.8,8,60,2023-06-16 6:01:24,2023-06-16 19:17:18,0.93,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,remote,43060099999"
Mumbai,17/6/23,32.7,29,30.8,42.3,36.9,39.8,26.7,78.7,3.5,100,4.17,rain,0,0,47.9,24.1,229.9,1006.4,54.8,3.3,245.6,21.3,8,60,2023-06-17 6:01:33,2023-06-17 19:17:34,0.97,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with early morning rain.,"VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,18/6/23,32.9,30,30.8,42.2,37.3,39.2,26.3,77,0,0,0,rain,0,0,40.7,22.3,248.8,1007.1,53.7,3.4,253,21.7,8,60,2023-06-18 6:01:43,2023-06-18 19:17:49,0,Partially cloudy,⛅,Partly cloudy throughout the day.,"VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,19/6/23,33,29.8,30.9,42.1,36.4,38.5,25.8,74.7,0,0,0,rain,0,0,40.7,20.5,249.1,1006,53.9,3.7,250.8,21.7,8,60,2023-06-19 6:01:54,2023-06-19 19:18:04,0.04,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,20/6/23,33.3,29,31,42.1,35.5,38.1,25.3,72.3,0,0,0,rain,0,0,40.7,20.5,252.6,1005.1,47.9,3.8,247.7,21.3,8,30,2023-06-20 6:02:06,2023-06-20 19:18:18,0.07,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,21/6/23,33.1,29.2,31.1,41.3,34.6,38.5,25.5,72.6,0,0,0,rain,0,0,33.5,20.5,253.9,1005.4,45.7,3.9,263.7,22.8,8,60,2023-06-21 6:02:18,2023-06-21 19:18:32,0.1,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,22/6/23,33.1,29.9,31.1,41.7,36,38.7,25.6,72.8,0,0,0,rain,0,0,33.5,21.2,243.6,1005.7,44.8,3.9,269.7,23.3,9,30,2023-06-22 6:02:31,2023-06-22 19:18:44,0.13,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,23/6/23,33.4,29.6,31,42.1,36.5,38.7,25.8,73.9,0.3,100,8.33,rain,0,0,35.3,19.9,233.1,1004.8,52.3,3.8,249.7,21.7,8,30,2023-06-23 6:02:45,2023-06-23 19:18:56,0.17,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with early morning rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,24/6/23,31.8,25.6,28.2,39.9,25.6,33.3,26,88.2,149,100,25,rain,0,0,30.2,23,198.5,1003.6,86.8,2.4,168.7,14.6,7,10,2023-06-24 6:02:59,2023-06-24 19:19:08,0.2,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with a chance of rain throughout the day.,"VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,25/6/23,29.3,24.7,26.6,35.8,24.7,28.8,25.4,93.4,72,100,25,rain,0,0,34.2,16.6,130.8,1003.8,95.9,2.5,67.9,5.7,3,30,2023-06-25 6:03:14,2023-06-25 19:19:18,0.23,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"VABB,VAJJ,43003099999,43057099999,remote,43060099999"
Mumbai,26/6/23,30.7,25.5,28.1,39.6,25.5,33.6,26.1,89.1,82,100,29.17,rain,0,0,43.9,25.4,248.9,1004.7,97.3,2.6,64.9,5.5,3,30,2023-06-26 6:03:29,2023-06-26 19:19:28,0.25,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,remote,43060099999"
Mumbai,27/6/23,29.7,25.8,27.7,37.7,25.8,32.3,26.1,91.3,54,100,16.67,rain,0,0,37.1,23,242.6,1004.8,95.2,2.5,40.1,3.6,2,30,2023-06-27 6:03:45,2023-06-27 19:19:36,0.3,"Rain, Overcast",🌧️,Cloudy skies throughout the day with rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,remote,43060099999"
Mumbai,28/6/23,29,26,27.3,36.9,26,31.3,26.2,93.7,98,100,25,rain,0,0,44.3,23.9,213.5,1005.4,97,2.2,46.6,4,2,30,2023-06-28 6:04:02,2023-06-28 19:19:44,0.33,"Rain, Overcast",🌧️,Cloudy skies throughout the day with rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,29/6/23,29.1,25.6,27.5,36.9,25.6,31.8,26.1,92.2,69,100,20.83,rain,0,0,52.9,24.1,248.8,1005.7,97.9,2.4,65.2,5.6,3,30,2023-06-29 6:04:19,2023-06-29 19:19:52,0.36,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,30/6/23,29,25,27.2,35.6,25,30.9,25.9,93.1,112,100,20.83,rain,0,0,58.3,24,256.9,1005.5,96.8,2.1,44.3,3.8,1,30,2023-06-30 6:04:36,2023-06-30 19:19:58,0.39,"Rain, Overcast",🌧️,Cloudy skies throughout the day with rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,01/7/23,29,25,27.6,36.9,25,32.2,25.9,91,22,100,12.5,rain,0,0,54.4,35.3,240.2,1006.2,94.8,2.9,72.7,6.4,3,30,2023-07-01 6:04:54,2023-07-01 19:20:03,0.43,"Rain, Overcast",🌧️,Cloudy skies throughout the day with rain.,"VABB,VAJJ,43003099999,43057099999,remote,43060099999"
Mumbai,02/7/23,30.1,26,27.8,39.4,26,33.4,26.6,93.6,55,100,20.83,rain,0,0,40,25.9,237.2,1005.4,92.5,2.4,145.9,12.6,5,30,2023-07-02 6:05:13,2023-07-02 19:20:07,0.46,"Rain, Overcast",🌧️,Cloudy skies throughout the day with rain.,"VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,03/7/23,30.9,26.6,28.8,40.9,26.6,36,26.9,89.3,13,100,16.67,rain,0,0,36,24.1,243.2,1003.3,85.1,2.8,192.8,16.6,7,30,2023-07-03 6:05:31,2023-07-03 19:20:11,0.5,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with a chance of rain throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,04/7/23,29,26,27.4,36.9,26,32.2,26.4,94.5,27,100,16.67,rain,0,0,46.4,18.4,236.8,1001.6,96.6,2.1,136,11.7,6,30,2023-07-04 6:05:50,2023-07-04 19:20:13,0.53,"Rain, Overcast",🌧️,Cloudy skies throughout the day with rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,05/7/23,29.4,26,27.4,35.6,26,31.9,26.3,94.1,87,100,20.83,rain,0,0,29.2,13.6,208.9,1000.2,97.7,2.5,143.9,12.5,5,10,2023-07-05 6:06:10,2023-07-05 19:20:15,0.56,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,06/7/23,28,25,26.4,33.6,25,28,25.5,95.1,91,100,29.17,rain,0,0,47.9,27.7,225.4,1001.6,97.6,2.2,42.1,3.8,2,10,2023-07-06 6:06:29,2023-07-06 19:20:15,0.6,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,07/7/23,30.1,26,27.7,38.3,26,32.8,26.4,92.8,80,100,29.17,rain,0,0,51.8,23,227.9,1002.5,94.9,2.3,53.9,4.6,3,30,2023-07-07 6:06:49,2023-07-07 19:20:15,0.63,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,08/7/23,33.8,27,29.1,44.4,30.6,36,26.4,86.1,3,100,4.17,rain,0,0,48.6,27.7,236.4,1004.5,86.8,2.7,194.4,16.7,7,30,2023-07-08 6:07:10,2023-07-08 19:20:13,0.67,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with early morning rain.,"VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,09/7/23,30.3,27,28.6,38.7,30.6,34.9,26.1,86.6,20,100,16.67,rain,0,0,44.3,22.9,228,1005.5,90.4,2.6,213.6,18.4,7,30,2023-07-09 6:07:30,2023-07-09 19:20:11,0.7,"Rain, Overcast",🌧️,Cloudy skies throughout the day with rain.,"VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,10/7/23,31,28,29.5,39.1,33.6,36.5,26,81.4,2,100,4.17,rain,0,0,40.7,24.2,237.8,1006,85.2,3,227.4,19.5,7,30,2023-07-10 6:07:51,2023-07-10 19:20:07,0.75,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,11/7/23,30.7,27.9,29.3,38.6,32.7,36.4,26.1,83.2,3,100,4.17,rain,0,0,37.1,20.5,244.9,1006.5,87.1,2.9,189.7,16.7,6,10,2023-07-11 6:08:12,2023-07-11 19:20:03,0.77,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with early morning rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,12/7/23,30.1,28,29.2,40.3,33.6,36.7,26.6,85.8,0,0,0,rain,0,0,26.3,20.5,243,1005.1,88.8,2.8,108.2,9.4,5,30,2023-07-12 6:08:33,2023-07-12 19:19:57,0.81,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,13/7/23,31.5,28,29.1,41.9,33.5,36.2,26.4,85.3,4,100,12.5,rain,0,0,37.1,18.4,246.3,1004.6,85.6,3,153.3,13.4,5,30,2023-07-13 6:08:54,2023-07-13 19:19:51,0.84,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,14/7/23,29,25,26.7,36.9,25,28.9,25.4,93.1,96,100,25,rain,0,0,41.8,18.9,240,1006.4,97.3,2.2,151.6,13,6,30,2023-07-14 6:09:15,2023-07-14 19:19:43,0.88,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,15/7/23,30.8,26,29,40.8,26,35.7,26.5,86.7,7,100,8.33,rain,0,0,40.7,22.3,248.7,1006.9,85.2,3,143.7,12.4,6,30,2023-07-15 6:09:37,2023-07-15 19:19:34,0.91,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain clearing later.,"VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,16/7/23,30.8,26.2,28.8,38.6,26.2,35,25.9,84.7,8,100,12.5,rain,0,0,40.7,24.1,245.8,1005.9,87.5,2.8,148.5,12.8,5,30,2023-07-16 6:09:58,2023-07-16 19:19:25,0.95,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,17/7/23,28,25.9,26.8,33.6,25.9,29.5,25.6,92.7,62,100,25,rain,0,0,40.3,22.3,262.5,1004.7,97,2.4,139.9,12.2,6,10,2023-07-17 6:10:20,2023-07-17 19:19:14,0.98,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,18/7/23,28,25,26.8,34.6,25,29.9,26,95.2,118,100,33.33,rain,0,0,50,24.1,263.7,1003.5,99.4,2.1,43.4,3.6,2,10,2023-07-18 6:10:41,2023-07-18 19:19:02,0,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,19/7/23,28,25.8,26.8,34.6,25.8,29.6,25.9,94.7,96,100,25,rain,0,0,49,23.6,269.3,1001.1,100,2.1,55.2,4.7,2,10,2023-07-19 6:11:03,2023-07-19 19:18:49,0.05,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,20/7/23,28.3,26,27.3,34.6,26,31.9,26.1,92.9,42,100,29.17,rain,0,0,51.5,27.4,256.5,1001.7,99.2,2.3,79.1,6.9,3,10,2023-07-20 6:11:24,2023-07-20 19:18:35,0.08,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,remote,43060099999"
Mumbai,21/7/23,28,25,26.7,34.6,25,29.1,25.8,95.2,135,100,25,rain,0,0,42.5,25.9,252.9,1003.9,97.1,3,110.9,9.6,5,30,2023-07-21 6:11:46,2023-07-21 19:18:20,0.12,"Rain, Overcast",🌧️,Cloudy skies throughout the day with rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,remote,43060099999"
Mumbai,22/7/23,28,25.3,26.8,34.9,25.3,29.8,26.1,95.8,115,100,33.33,rain,0,0,49.7,60.9,270.5,1004.2,98.8,2.2,54.6,4.8,2,10,2023-07-22 6:12:07,2023-07-22 19:18:04,0.15,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,23/7/23,29,25.7,26.7,36.4,25.7,28.9,25.8,95.1,54,100,20.83,rain,0,0,54,26,246.9,1003.3,97,2.2,45.1,3.9,2,10,2023-07-23 6:12:28,2023-07-23 19:17:46,0.18,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,24/7/23,28.3,26,27.2,34.6,26,31,26.2,94.5,79,100,25,rain,0,0,52.9,22.3,251.3,1003.7,99.2,2.5,110.8,9.5,5,30,2023-07-24 6:12:49,2023-07-24 19:17:28,0.22,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,25/7/23,28,26,27,34.2,26,30.6,26.2,95.2,91,100,25,rain,0,0,45.7,22.3,252.1,1005.3,100,2.2,68,5.7,2,10,2023-07-25 6:13:10,2023-07-25 19:17:09,0.25,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,26/7/23,28,25,26.3,35.2,25,28,25.8,97.3,153,100,33.33,rain,0,0,49.7,27.7,256.6,1006.4,100,2,42.7,3.6,2,10,2023-07-26 6:13:31,2023-07-26 19:16:48,0.25,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,27/7/23,27,25,26.2,31.9,25,28,25.7,97.1,108,100,33.33,rain,0,0,46.1,22.3,252.7,1006.8,100,2,44.6,3.8,1,10,2023-07-27 6:13:52,2023-07-27 19:16:27,0.32,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,28/7/23,28,25,26.7,34.6,25,29.7,25.9,95.2,48,100,16.67,rain,0,0,49.3,24.1,255.8,1007.1,99.5,2.2,69.5,6,3,10,2023-07-28 6:14:13,2023-07-28 19:16:04,0.35,"Rain, Overcast",🌧️,Cloudy skies throughout the day with rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,29/7/23,28.7,25,27.4,36.6,25,31.7,26,92.4,31,100,16.67,rain,0,0,41.9,19.5,251.6,1007.3,96.5,2.6,117.6,10.1,4,10,2023-07-29 6:14:33,2023-07-29 19:15:41,0.38,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,30/7/23,29.7,26.7,28,37.8,29.9,33.5,26,89.1,8,100,8.33,rain,0,0,42.5,20.5,245.9,1006.7,80.5,2.8,191.9,16.7,6,10,2023-07-30 6:14:54,2023-07-30 19:15:16,0.42,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,31/7/23,29.8,26.6,28.3,37.8,26.6,34.2,26.1,88.2,7.4,100,12.5,rain,0,0,41.4,24.1,249.7,1006,89.4,2.6,183.3,15.9,6,10,2023-07-31 6:15:14,2023-07-31 19:14:51,0.45,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with a chance of rain throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,01/8/23,29.9,26,28.1,38.2,26,33.5,25.9,88.3,4.6,100,8.33,rain,0,0,42.5,24.9,248.1,1006.2,88.7,2.9,191.8,16.8,6,10,2023-08-01 6:15:33,2023-08-01 19:14:24,0.48,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain in the morning and afternoon.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,02/8/23,29.7,28,28.6,37.8,33,34.7,25.9,85.7,0.8,100,4.17,rain,0,0,43.6,24.8,245.4,1006.7,90.4,2.8,138.6,11.9,5,10,2023-08-02 6:15:53,2023-08-02 19:13:57,0.5,"Rain, Overcast",🌧️,Cloudy skies throughout the day with afternoon rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,03/8/23,29.7,27,28.3,37.8,31.9,34.2,26,87.1,3,100,8.33,rain,0,0,44.6,22.3,241.1,1006.2,90.1,2.8,203.4,17.4,7,10,2023-08-03 6:16:12,2023-08-03 19:13:28,0.55,"Rain, Overcast",🌧️,Cloudy skies throughout the day with rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,04/8/23,29.7,27,28.3,37.8,30.6,34.5,26.3,88.6,0.4,100,4.17,rain,0,0,42.1,24.1,234.9,1007.2,93.5,2.8,131.5,11.1,5,10,2023-08-04 6:16:32,2023-08-04 19:12:59,0.59,"Rain, Overcast",🌧️,Cloudy skies throughout the day with afternoon rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,05/8/23,30,26.9,28.7,37.8,30.5,34.8,25.9,84.9,3.8,100,8.33,rain,0,0,40.7,24.1,241.1,1009,90.2,3,218.1,18.9,7,10,2023-08-05 6:16:50,2023-08-05 19:12:29,0.62,"Rain, Overcast",🌧️,Cloudy skies throughout the day with rain clearing later.,"VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,06/8/23,30.3,28,28.6,37.9,32.9,34.4,25.6,83.9,2,100,4.17,rain,0,0,40.7,21.8,247.8,1008.7,86.8,3.1,212.7,18.4,8,10,2023-08-06 6:17:09,2023-08-06 19:11:57,0.65,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,07/8/23,30.4,28,28.8,38.3,32.2,35,25.9,84.6,0.6,100,12.5,rain,0,0,42.5,21.2,236,1007.1,87.6,3.1,233.1,20.2,8,10,2023-08-07 6:17:27,2023-08-07 19:11:25,0.69,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,08/8/23,30.9,28,28.9,40.2,32.4,35.2,25.8,83.7,0.5,100,8.33,rain,0,0,39.6,24.9,238.8,1007.4,86.8,3.1,242.5,21,8,10,2023-08-08 6:17:45,2023-08-08 19:10:52,0.75,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,09/8/23,30.5,27,28.8,37.9,31.2,35.2,26.1,85.5,0.2,100,4.17,rain,0,0,35.3,24.9,242.4,1009.5,89.4,3.2,194.3,16.7,7,10,2023-08-09 6:18:03,2023-08-09 19:10:18,0.76,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,10/8/23,30.3,27,28.7,37.9,31.2,34.6,25.8,84.5,1,100,4.17,rain,0,0,31.7,23.1,244.1,1010,84.8,3.1,179.9,15.5,7,10,2023-08-10 6:18:21,2023-08-10 19:09:43,0.79,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
