Place,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,icon,description,stations
Kolkata,03/6/23,38.4,30,33.6,51,40.4,44,26.7,69.5,0,0,0,,0,0,31,25.9,195.6,1004,39.6,3.5,285.3,24.6,9,100,4:51:31 AM,6:17:55 PM,0.47,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,04/6/23,38,30,33.3,49.5,40.4,44.5,27.3,72,0,0,0,,0,0,30.6,25.9,183,1003.7,48.9,3.4,272.4,23.4,9,75,4:51:27 AM,6:18:19 PM,0.5,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,05/6/23,39,29,33.7,47.6,38.2,43,26.1,66.8,0,0,0,,0,0,28.8,24.1,177.1,1002.4,37.3,3.6,280.7,24.2,9,75,4:51:23 AM,6:18:43 PM,0.54,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,06/6/23,38,30,33.8,50.8,38.8,44.3,26.7,67.7,0,0,0,,0,0,24.1,18.4,190.9,1001.2,37.9,3.6,287.8,24.7,9,30,4:51:20 AM,6:19:07 PM,0.58,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,07/6/23,39,31,33.7,50.3,36.8,43,26,65.5,0,0,0,,0,0,21.6,14.8,186.9,1000.6,52.9,3.4,271.8,23.5,9,30,4:51:19 AM,6:19:30 PM,0.61,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,08/6/23,35.3,30,32.6,51.3,40.4,45.5,28.2,78.4,0,0,0,,0,0,29.5,18.4,169.8,1000.3,75.8,3.4,163.3,14.1,6,75,4:51:18 AM,6:19:52 PM,0.65,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,09/6/23,36,24,29.5,50.2,24,37.3,26.1,82.4,19.209,100,8.33,rain,0,0,46.4,27.7,155.6,999.3,85.4,3.3,81.5,7,3,75,4:51:19 AM,6:20:15 PM,0.68,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,10/6/23,32,25,28.8,40.8,25,33.9,24.9,79.8,0,0,0,,0,0,34.6,14.8,99.5,998.4,91.2,3.4,132,11.5,5,60,4:51:21 AM,6:20:36 PM,0.72,Overcast,☁️,Cloudy skies throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,11/6/23,36.6,26,31.5,50.2,26,40.9,26.7,76.7,2.302,100,4.17,rain,0,0,55.4,37.1,114.7,997.6,74.9,3.6,207.2,18,7,75,4:51:23 AM,6:20:57 PM,0.75,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,12/6/23,35.4,27,30.2,47.3,31.2,37.1,25.6,77.3,12.344,100,8.33,rain,0,0,28.1,24.1,145.4,998.1,77.7,3.4,238.6,20.7,9,75,4:51:27 AM,6:21:17 PM,0.79,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,13/6/23,38,28,32.1,50.8,33.6,41.5,26.6,74,0,0,0,,0,0,29.9,18.4,150.4,997.5,61.9,3.7,263.9,22.7,9,60,4:51:32 AM,6:21:37 PM,0.82,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,14/6/23,38,30,33.6,49.1,36.3,44.1,26.7,69.3,0,0,0,,0,0,34.6,24.1,200.8,997.9,48.3,3.7,258.9,22.3,8,60,4:51:38 AM,6:21:56 PM,0.86,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,15/6/23,37.9,31,33.5,56.5,42.1,47.5,28.5,75.7,0,0,0,,0,0,40.7,27.7,165.5,998.8,53.4,3.8,256.4,22.3,9,75,4:51:44 AM,6:22:14 PM,0.9,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,16/6/23,38,31,33.5,52.9,42.4,47.3,28.5,75.8,42.327,100,8.33,rain,0,0,40.7,27.7,173.5,999.3,62.6,3.8,271.8,23.3,9,75,4:51:52 AM,6:22:31 PM,0.93,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with early morning rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,17/6/23,35.3,28,32,47.8,33.6,43.1,27.6,78.3,3.535,100,16.67,rain,0,0,50,27.7,172.2,1001.4,71,3.7,257.4,22.2,9,75,4:52:01 AM,6:22:48 PM,0.97,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,18/6/23,33,30,31.1,46.5,38.8,42.1,27.9,83.3,0,0,0,rain,0,0,41.4,24.1,164.9,1002.1,77,3.6,250,21.6,9,75,4:52:10 AM,6:23:04 PM,0,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,19/6/23,31,24,28.9,42.4,24,36.5,26.6,87.4,2.336,100,4.17,rain,0,0,55.4,27.7,166.6,1002.1,85.2,3.5,180,15.7,7,75,4:52:20 AM,6:23:20 PM,0.04,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,20/6/23,34.9,29,31.4,47.6,36.8,41.9,27.5,80.3,1.622,100,4.17,rain,0,0,45.7,29.5,177.4,1001.5,66.3,3.6,223.4,19.3,7,75,4:52:32 AM,6:23:34 PM,0.07,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,21/6/23,35,29,31.4,48.7,34.5,42.1,27.5,80.3,0.342,100,4.17,rain,0,0,40.7,22.3,167.8,1001.9,75.3,3.6,226.6,19.5,8,75,4:52:44 AM,6:23:48 PM,0.1,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,22/6/23,33,27,30.1,44.1,30.6,39.2,27.1,83.8,3.424,100,8.33,rain,0,0,34.9,18.4,152.7,1002.3,76.6,3.5,174.1,15,7,60,4:52:57 AM,6:24:00 PM,0.13,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain in the morning and afternoon.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,23/6/23,34,27,29.9,43.8,30.5,37.5,26.5,82.6,5.007,100,8.33,rain,0,0,20.9,16.6,78.9,1001,74.9,4,195.4,16.7,7,30,4:53:10 AM,6:24:12 PM,0.17,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,24/6/23,32,27,29.2,42.3,31.2,36.5,26.5,85.4,8.277,100,20.83,rain,0,0,21.2,16.6,109.3,999.7,86,3.5,119.6,10.4,4,30,4:53:25 AM,6:24:23 PM,0.2,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with a chance of rain throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,25/6/23,32,27,28.5,42.3,30.6,35.4,26.8,90.4,26.396,100,25,rain,0,0,38.5,25.9,110.5,999.6,81.9,3.3,199.1,17.2,7,30,4:53:40 AM,6:24:33 PM,0.23,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,26/6/23,31,26.4,27.7,40.6,26.4,32.5,26.1,91.1,16.102,100,16.67,rain,0,0,28.8,18.4,141,1000.6,87.7,3.4,99.5,8.7,4,30,4:53:56 AM,6:24:42 PM,0.25,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with a chance of rain throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,27/6/23,30,26,27.6,37.4,26,31.9,25.8,90.5,17.234,100,29.17,rain,0,0,29.5,20.5,139.1,1001,91.4,3.7,105.1,9.1,3,30,4:54:13 AM,6:24:50 PM,0.3,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,28/6/23,28,25.9,26.7,33.6,25.9,29.1,25.5,92.8,40.904,100,33.33,rain,0,0,43.2,27.7,161.7,1003.5,94.6,3.1,143.8,12.3,7,30,4:54:30 AM,6:24:57 PM,0.33,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,29/6/23,31,26.9,28.4,42.4,30.5,35.1,26.6,90.2,12.181,100,8.33,rain,0,0,39.6,16.6,154.8,1003.7,87.8,3.5,117,10,5,60,4:54:48 AM,6:25:03 PM,0.36,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,30/6/23,34,27,30,47.3,30.1,38.8,27,84.6,5.274,100,4.17,rain,0,0,35.6,25.9,180.8,1002.8,81.4,3.6,184.4,16,6,60,4:55:07 AM,6:25:08 PM,0.39,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,01/7/23,34,27,30.3,45.8,30.6,39.2,27,83.3,1.342,100,4.17,rain,0,0,34.2,31.7,177.9,1002.9,80.8,3.8,175.9,15.2,7,30,4:55:26 AM,6:25:12 PM,0.43,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,02/7/23,35,29,31.7,47.4,36.8,42.3,27.4,78.7,0,0,0,,0,0,31,22.3,180.1,1002.2,68.3,3.7,221.7,19,7,30,4:55:46 AM,6:25:15 PM,0.46,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,03/7/23,35.1,27,31.1,48.7,31.2,41.8,27.7,82.7,2.303,100,12.5,rain,0,0,30.6,22.3,180.1,1002.3,64.5,3.8,201.9,17.4,7,30,4:56:06 AM,6:25:17 PM,0.5,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain in the morning and afternoon.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,04/7/23,35,28,31.5,46.7,34.5,41.3,27.1,78,0,0,0,rain,0,0,27.7,20.5,150.9,1001.5,50.7,4,227.9,19.5,8,60,4:56:27 AM,6:25:17 PM,0.53,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,05/7/23,34,28,30.3,47.3,34.5,39.2,27.1,83.7,14.342,100,16.67,rain,0,0,28.4,16.6,94.2,999.9,64.9,3.8,183.1,15.7,6,30,4:56:48 AM,6:25:17 PM,0.56,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,06/7/23,32,27,28.7,42.3,30.6,35.7,26.7,89.2,10.018,100,12.5,rain,0,0,35.6,18.4,140.7,1001.4,80.4,3.4,149.7,12.8,6,30,4:57:10 AM,6:25:15 PM,0.6,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain in the morning and afternoon.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,07/7/23,32,28,29.3,42.4,33.6,37.3,27,87.5,8.809,100,12.5,rain,0,0,37.4,20.5,145.7,1003.4,78.1,3.7,158,13.7,6,60,4:57:32 AM,6:25:13 PM,0.63,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain in the morning and afternoon.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,08/7/23,33,26.7,29.9,43.8,26.7,37.8,26.7,83.7,16.438,100,12.5,rain,0,0,28.1,16.6,160.8,1004.3,66.9,3.8,132.4,11.6,5,30,4:57:54 AM,6:25:09 PM,0.67,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain clearing later.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,09/7/23,34,28,31.1,45.3,33.6,40.2,26.7,78,0,0,0,rain,0,0,27.7,14.8,178.1,1003.7,55.2,4,214.3,18.8,7,30,4:58:17 AM,6:25:04 PM,0.7,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,10/7/23,34,29,31,44.1,36.8,40.9,27.3,81.4,0,0,0,rain,0,0,28.8,22.3,180.5,1003.3,70.7,3.8,168.9,14.6,6,30,4:58:41 AM,6:24:58 PM,0.75,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,11/7/23,33.3,29,30.5,45.8,35.6,39.5,26.9,81.2,0.006,100,8.33,rain,0,0,37.1,22.3,165.4,1003.3,81.3,3.9,181.9,15.6,8,30,4:59:04 AM,6:24:51 PM,0.77,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain in the morning and afternoon.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,12/7/23,34,28,30.1,45.3,32.7,38,26.4,81.2,0.416,100,4.17,rain,0,0,34.6,18.4,163.4,1003.6,72,3.9,215.3,18.6,7,30,4:59:28 AM,6:24:42 PM,0.81,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,13/7/23,33.5,28,30.5,42.5,33.4,38.3,26.2,78.6,0.036,100,4.17,rain,0,0,27.7,18.4,153.2,1003.3,62.6,4.2,202.6,17.5,7,30,4:59:52 AM,6:24:33 PM,0.84,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,14/7/23,33,28,30.5,44.1,33.6,39.8,27.1,82.1,0.241,100,8.33,rain,0,0,28.4,18.4,163,1002.8,73.4,3.8,143.7,12.5,5,30,5:00:17 AM,6:24:22 PM,0.88,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,15/7/23,33,26,28.9,43.8,26,35.5,26.3,86.3,1.982,100,8.33,rain,0,0,28.1,24.1,100.4,1001,80.9,3.6,67.9,5.9,2,30,5:00:41 AM,6:24:10 PM,0.91,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,16/7/23,32,27,28.8,42.3,30.1,35.5,26.5,87.6,19.887,100,12.5,rain,0,0,31.7,18.4,156.7,999.8,82.1,3.4,171.9,15,6,30,5:01:06 AM,6:23:57 PM,0.95,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with a chance of rain throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,17/7/23,30.5,27,28.6,40.4,31.2,35.6,26.7,89.6,8.805,100,8.33,rain,0,0,36,22.3,127.4,999.6,75.5,3.6,182.2,15.5,6,30,5:01:31 AM,6:23:43 PM,0.98,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain in the morning and afternoon.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,18/7/23,33,27,29.4,43.8,31.8,37.3,26.8,86.2,2.294,100,16.67,rain,0,0,43.6,16.6,94.5,999.1,61.8,3.7,228.1,19.8,7,30,5:01:56 AM,6:23:27 PM,0,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with a chance of rain throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,19/7/23,33,28,29.7,44.1,32.7,38,26.8,84.8,6.261,100,16.67,rain,0,0,40,16.6,95.9,998.3,64.1,3.9,210.3,18.2,7,30,5:02:21 AM,6:23:10 PM,0.05,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with a chance of rain throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,20/7/23,34,28,30.3,45.8,33.6,38.8,26.7,81.4,0.933,100,12.5,rain,0,0,43.2,22.3,100,998.4,60.5,3.7,214.7,18.8,7,30,5:02:46 AM,6:22:53 PM,0.08,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain in the morning and afternoon.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,21/7/23,32.6,28,29.1,42.8,33.6,36.9,27,88.8,4.407,100,16.67,rain,0,0,41,18.4,96.6,1001.5,80.2,3.7,185.8,16.1,8,30,5:03:11 AM,6:22:34 PM,0.12,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain in the morning and afternoon.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,22/7/23,31,28,28.7,40.6,33.6,35.7,26.8,89.8,7.091,100,8.33,rain,0,0,41.8,18.4,97.8,1004.6,71,3.6,178.8,15.5,6,60,5:03:37 AM,6:22:14 PM,0.15,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain in the morning and afternoon.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,23/7/23,32.7,27,29.7,44.1,30.1,37.6,26.7,84.2,3.314,100,12.5,rain,0,0,40.3,16.6,124.4,1004.8,75.8,3.6,219.3,19,7,60,5:04:02 AM,6:21:52 PM,0.18,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain in the morning and afternoon.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,24/7/23,33,27,29.4,43.8,31.8,37.1,26.7,85.9,0.995,100,8.33,rain,0,0,34.9,20.5,111.6,1003.1,62,3.7,229.8,19.7,7,60,5:04:28 AM,6:21:30 PM,0.22,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain in the morning and afternoon.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,25/7/23,33,27,28.8,43.8,31.2,35.5,26.6,88.5,15.957,100,8.33,rain,0,0,47.2,16.6,85.8,1002.6,64,3.7,227,19.6,7,30,5:04:53 AM,6:21:06 PM,0.25,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,26/7/23,31,27,28.6,40.6,31.2,35.5,26.6,88.9,14.12,100,16.67,rain,0,0,42.8,14.8,96.4,1002.7,72,3.5,185,16,7,30,5:05:18 AM,6:20:41 PM,0.25,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,27/7/23,33,27.7,29.8,45.8,33.3,37.8,26.7,84,2.505,100,12.5,rain,0,0,42.5,22.3,141.5,1001.9,64.4,3.7,219.4,19,8,30,5:05:44 AM,6:20:15 PM,0.32,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,28/7/23,33,27,29.4,43.8,31.2,37.4,27,87.4,6.136,100,12.5,rain,0,0,38.9,24.1,141.5,999.2,73.6,3.7,227.6,19.8,8,30,5:06:09 AM,6:19:48 PM,0.35,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with a chance of rain throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,29/7/23,32,28,29.3,44.1,34.5,38,27.4,89.4,2.281,100,12.5,rain,0,0,24.8,14.8,102.9,998.2,72.3,4,139,11.8,6,60,5:06:34 AM,6:19:20 PM,0.38,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain clearing later.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,30/7/23,34,28,30.9,47.3,34.5,41.1,27.5,83.1,0.007,100,4.17,rain,0,0,23,14.8,69.8,997.4,64.8,4,180.4,15.7,5,30,5:06:59 AM,6:18:51 PM,0.42,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,31/7/23,36,28,30.9,48.7,34.5,41,27.5,82.9,8.964,100,8.33,rain,0,0,23,13,318.5,996.7,84.5,3.8,172.8,14.9,7,60,5:07:24 AM,6:18:21 PM,0.45,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,01/8/23,34,27,28.9,49.5,30.6,36.1,26.5,87.3,37.473,100,20.83,rain,0,0,46.4,25.9,345.3,992.8,89.8,3.3,159.1,13.7,7,30,5:07:48 AM,6:17:49 PM,0.48,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,02/8/23,30,26.9,28.1,37.4,30.6,33.5,25.8,87.5,58.029,100,16.67,rain,0,0,51.1,27.7,153.7,993.1,93.2,3.4,99.6,8.6,4,10,5:08:13 AM,6:17:17 PM,0.5,"Rain, Overcast",🌧️,Cloudy skies throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,03/8/23,34,27,29.7,43.8,30.6,37.4,26.5,83.4,1.622,100,4.17,rain,0,0,40.7,27.7,176.6,998.2,74.5,3.6,163.4,14.1,5,10,5:08:38 AM,6:16:43 PM,0.55,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,04/8/23,33,29,30.5,42.1,35.6,38.5,26.3,78.9,0,0,0,,0,0,36.4,22.3,191.5,1001.8,77.5,3.9,209.2,18.2,7,10,5:09:02 AM,6:16:09 PM,0.59,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,05/8/23,32,28.9,29.7,42.3,34.5,36.8,26,80.9,0.356,100,8.33,rain,0,0,40.3,22.3,207.2,1003,88.8,3.5,159.2,13.6,7,10,5:09:26 AM,6:15:33 PM,0.62,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain clearing later.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,06/8/23,29,27,28.2,36.8,30.6,34.3,26.2,88.6,14.798,100,16.67,rain,0,0,40,22.3,216.9,1000.8,93.6,3.2,99,8.7,4,30,5:09:50 AM,6:14:57 PM,0.65,"Rain, Overcast",🌧️,Cloudy skies throughout the day with a chance of rain throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,07/8/23,29,26,27.9,36.8,26,33.3,26.3,91.1,13.121,100,16.67,rain,0,0,33.5,14.8,237.5,998.4,97.1,2.8,83.6,7.2,3,10,5:10:14 AM,6:14:19 PM,0.69,"Rain, Overcast",🌧️,Cloudy skies throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,08/8/23,31,26,28.2,39.1,26,33.3,25.8,87.2,4.275,100,12.5,rain,0,0,28.8,16.6,247.7,1000.4,93.7,3.5,95.3,8.3,5,10,5:10:37 AM,6:13:40 PM,0.75,"Rain, Overcast",🌧️,Cloudy skies throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,09/8/23,33,26.9,29.8,43.7,30.6,37.3,26.4,82.5,0.083,100,8.33,rain,0,0,21.2,13,253,1003.3,87,3.4,134.8,11.5,7,10,5:11:00 AM,6:13:01 PM,0.76,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,10/8/23,32,27.3,29.4,40.6,31.7,36.6,26.2,83.2,12.531,100,16.67,rain,0,0,24.5,14.8,219.1,1004.6,87.9,3.1,154.7,13.3,7,30,5:11:24 AM,6:12:20 PM,0.79,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,11/8/23,33,26,29.5,43.8,26,36.4,26.2,82.7,39.975,100,8.33,rain,0,0,26.3,18.4,219.7,1003.9,87.8,3.2,170,14.7,6,10,5:11:46 AM,6:11:39 PM,0.82,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,12/8/23,32,26,28.6,44.1,26,34.9,26.3,87.9,5.25,100,16.67,rain,0,0,24.1,25.9,226,1002.7,96,2.9,129.8,11.1,5,30,5:12:09 AM,6:10:57 PM,0.86,"Rain, Overcast",🌧️,Cloudy skies throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,13/8/23,31,26.9,28.4,39.1,30.1,34.2,26,87.5,0.757,100,16.67,rain,0,0,24.1,14.8,220.7,1003.4,92.7,3,84.6,7.4,4,10,5:12:31 AM,6:10:14 PM,0.89,"Rain, Overcast",🌧️,Cloudy skies throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,14/8/23,33,27,29.7,43.7,30.6,36.9,26.2,82.3,0,0,0,rain,0,0,22.3,14.8,221.4,1004.2,86.8,3.4,152,13,7,30,5:12:54 AM,6:09:30 PM,0.93,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,15/8/23,33,28,29.9,45.8,33.6,38.5,27,84.5,19.537,100,8.33,rain,0,0,21.2,20.5,198.7,1003.8,73.3,3.2,149.7,13,6,30,5:13:16 AM,6:08:45 PM,0.96,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,16/8/23,34,26,29.3,47.3,26,36.8,26.7,86.2,5.969,100,12.5,rain,0,0,19.1,16.6,261.1,1003.1,71.9,3.1,153.2,13.1,7,60,5:13:37 AM,6:07:59 PM,0,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
